LANE_ID,LOAD_ORI,IB_LOAD_TYPE,DISPATCH_SEQ,CUBE,SHIPMENTS,PU DATE
MCI-MCI,MCI,O,1,540.03,5,8/25/2025 0:00
MCI-MCI,MCI,O,1,172.89,3,8/29/2025 0:00
MCI-MCI,MCI,O,1,94.32,4,8/21/2025 0:00
MCI-MCI,MCI,O,1,46.18,2,8/20/2025 0:00
MCI-MCI,MCI,O,1,858.39,10,8/27/2025 0:00
CHR-SLC,MCI,B,7,56.82,2,8/27/2025 0:00
GRB-SLC,MCI,B,7,44.29,1,8/22/2025 0:00
GRB-SLC,MCI,B,7,93.22,1,8/26/2025 0:00
GRE-SLC,MCI,B,7,43.36,1,8/27/2025 0:00
GRE-SLC,MCI,B,7,141.92,1,8/29/2025 0:00
GRE-SLC,MCI,B,7,83.35,2,8/22/2025 0:00
WCH-SLC,MCI,B,3,41.91,1,8/27/2025 0:00
WCH-SLC,MCI,B,3,2.61,1,8/26/2025 0:00
WCH-SLC,MCI,B,2,41.91,1,8/27/2025 0:00
WCH-SLC,MCI,B,5,250.23,1,8/20/2025 0:00
WCH-SLC,MCI,B,4,2.61,1,8/26/2025 0:00
WCH-SLC,MCI,B,4,336.85,1,8/28/2025 0:00
WCH-SLC,MCI,B,4,250.23,1,8/20/2025 0:00
WCH-SLC,MCI,B,4,41.91,1,8/27/2025 0:00
WCH-SLC,MCI,B,5,336.85,1,8/28/2025 0:00
WCH-SLC,MCI,B,2,2.61,1,8/26/2025 0:00
WCH-SLC,MCI,B,3,336.85,1,8/28/2025 0:00
WCH-SLC,MCI,B,3,250.23,1,8/20/2025 0:00
WCH-SLC,MCI,B,2,336.85,1,8/28/2025 0:00
WCH-SLC,MCI,B,2,250.23,1,8/20/2025 0:00
MCI-SLC,MCI,O,2,301.41,5,8/22/2025 0:00
MCI-SLC,MCI,O,3,301.41,5,8/22/2025 0:00
MCI-SLC,MCI,O,3,449.94,6,8/20/2025 0:00
MCI-SLC,MCI,O,3,106.58,4,8/29/2025 0:00
WCH-SLC,MCI,B,5,41.91,1,8/27/2025 0:00
WCH-SLC,MCI,B,5,2.61,1,8/26/2025 0:00
MCI-SLC,MCI,O,2,47.99,3,8/26/2025 0:00
MCI-SLC,MCI,O,3,393.85,4,8/21/2025 0:00
MCI-SLC,MCI,O,3,158.54,5,8/28/2025 0:00
MCI-SLC,MCI,O,3,446.52,6,8/27/2025 0:00
MCI-SLC,MCI,O,3,47.99,3,8/26/2025 0:00
MCI-SLC,MCI,O,3,776.61,7,8/25/2025 0:00
MCI-SLC,MCI,O,1,106.58,4,8/29/2025 0:00
MCI-SLC,MCI,O,2,449.94,6,8/20/2025 0:00
MCI-SLC,MCI,O,2,106.58,4,8/29/2025 0:00
MCI-SLC,MCI,O,2,393.85,4,8/21/2025 0:00
MCI-SLC,MCI,O,2,158.54,5,8/28/2025 0:00
MCI-SLC,MCI,O,2,446.52,6,8/27/2025 0:00
MCI-SLC,MCI,O,4,446.52,6,8/27/2025 0:00
MCI-SLC,MCI,O,2,776.61,7,8/25/2025 0:00
MCI-SLC,MCI,O,1,47.99,3,8/26/2025 0:00
MCI-SLC,MCI,O,1,776.61,7,8/25/2025 0:00
MCI-SLC,MCI,O,1,301.41,5,8/22/2025 0:00
MCI-SLC,MCI,O,1,449.94,6,8/20/2025 0:00
MCI-SLC,MCI,O,4,776.61,7,8/25/2025 0:00
MCI-SLC,MCI,O,1,393.85,4,8/21/2025 0:00
MCI-SLC,MCI,O,1,158.54,5,8/28/2025 0:00
MCI-SLC,MCI,O,1,446.52,6,8/27/2025 0:00
MCI-SLC,MCI,O,4,301.41,5,8/22/2025 0:00
MCI-SLC,MCI,O,4,449.94,6,8/20/2025 0:00
LEX-SLC,MCI,B,4,51.8,1,8/28/2025 0:00
LEX-SLC,MCI,B,7,51.8,1,8/28/2025 0:00
MCI-SLC,MCI,O,4,47.99,3,8/26/2025 0:00
MCI-SLC,MCI,O,4,106.58,4,8/29/2025 0:00
MCI-SLC,MCI,O,4,393.85,4,8/21/2025 0:00
MCI-SLC,MCI,O,4,158.54,5,8/28/2025 0:00
TUL-SLC,MCI,B,3,171.52,2,8/21/2025 0:00
TUL-SLC,MCI,B,3,21.58,1,8/26/2025 0:00
TUL-SLC,MCI,B,3,44.65,1,8/25/2025 0:00
TUL-SLC,MCI,B,3,203.22,3,8/28/2025 0:00
LEX-SLC,MCI,B,6,51.8,1,8/28/2025 0:00
LEX-SLC,MCI,B,5,51.8,1,8/28/2025 0:00
TUL-SLC,MCI,B,4,995.71,2,8/22/2025 0:00
TUL-SLC,MCI,B,4,171.52,2,8/21/2025 0:00
TUL-SLC,MCI,B,4,21.58,1,8/26/2025 0:00
TUL-SLC,MCI,B,4,44.65,1,8/25/2025 0:00
TUL-SLC,MCI,B,3,319.92,2,8/29/2025 0:00
TUL-SLC,MCI,B,3,995.71,2,8/22/2025 0:00
TUL-SLC,MCI,B,2,171.52,2,8/21/2025 0:00
TUL-SLC,MCI,B,2,21.58,1,8/26/2025 0:00
TUL-SLC,MCI,B,2,44.65,1,8/25/2025 0:00
TUL-SLC,MCI,B,2,203.22,3,8/28/2025 0:00
TUL-SLC,MCI,B,3,77.3,2,8/20/2025 0:00
TUL-SLC,MCI,B,4,319.92,2,8/29/2025 0:00
TUL-SLC,MCI,B,2,995.71,2,8/22/2025 0:00
TUL-SLC,MCI,B,5,995.71,2,8/22/2025 0:00
TUL-SLC,MCI,B,5,171.52,2,8/21/2025 0:00
TUL-SLC,MCI,B,5,77.3,2,8/20/2025 0:00
TUL-SLC,MCI,B,4,203.22,3,8/28/2025 0:00
TUL-SLC,MCI,B,4,77.3,2,8/20/2025 0:00
TUL-SLC,MCI,B,5,319.92,2,8/29/2025 0:00
TUL-SLC,MCI,B,5,21.58,1,8/26/2025 0:00
TUL-SLC,MCI,B,5,44.65,1,8/25/2025 0:00
TUL-SLC,MCI,B,5,203.22,3,8/28/2025 0:00
TUL-SLC,MCI,B,2,77.3,2,8/20/2025 0:00
TUL-SLC,MCI,B,2,319.92,2,8/29/2025 0:00
OKC-SLC,MCI,B,5,32.17,2,8/21/2025 0:00
OKC-SLC,MCI,B,3,73.87,3,8/26/2025 0:00
OKC-SLC,MCI,B,3,98.42,3,8/22/2025 0:00
OKC-SLC,MCI,B,3,37.23,2,8/28/2025 0:00
OKC-SLC,MCI,B,3,32.17,2,8/21/2025 0:00
OKC-SLC,MCI,B,3,87.22,1,8/20/2025 0:00
OKC-SLC,MCI,B,6,37.23,2,8/28/2025 0:00
OKC-SLC,MCI,B,4,87.22,1,8/20/2025 0:00
OKC-SLC,MCI,B,4,73.87,3,8/26/2025 0:00
OKC-SLC,MCI,B,4,98.42,3,8/22/2025 0:00
OKC-SLC,MCI,B,4,37.23,2,8/28/2025 0:00
OKC-SLC,MCI,B,4,32.17,2,8/21/2025 0:00
OKC-SLC,MCI,B,6,87.22,1,8/20/2025 0:00
OKC-SLC,MCI,B,5,87.22,1,8/20/2025 0:00
OKC-SLC,MCI,B,5,73.87,3,8/26/2025 0:00
OKC-SLC,MCI,B,5,98.42,3,8/22/2025 0:00
OKC-SLC,MCI,B,5,37.23,2,8/28/2025 0:00
OKC-SLC,MCI,B,6,32.17,2,8/21/2025 0:00
LOU-SLC,MCI,B,4,145.67,1,8/20/2025 0:00
LOU-SLC,MCI,B,4,44.58,1,8/26/2025 0:00
LOU-SLC,MCI,B,4,5.02,1,8/25/2025 0:00
LOU-SLC,MCI,B,6,44.58,1,8/26/2025 0:00
OKC-SLC,MCI,B,6,73.87,3,8/26/2025 0:00
OKC-SLC,MCI,B,6,98.42,3,8/22/2025 0:00
LOU-SLC,MCI,B,3,145.67,1,8/20/2025 0:00
LOU-SLC,MCI,B,3,44.58,1,8/26/2025 0:00
LOU-SLC,MCI,B,3,5.02,1,8/25/2025 0:00
LOU-SLC,MCI,B,5,145.67,1,8/20/2025 0:00
LOU-SLC,MCI,B,5,5.02,1,8/25/2025 0:00
LOU-SLC,MCI,B,5,44.58,1,8/26/2025 0:00
FSM-SLC,MCI,B,5,205.2,2,8/22/2025 0:00
FSM-SLC,MCI,B,5,20.67,1,8/27/2025 0:00
FSM-SLC,MCI,B,2,52.12,2,8/25/2025 0:00
FSM-SLC,MCI,B,2,20.67,1,8/27/2025 0:00
LOU-SLC,MCI,B,6,145.67,1,8/20/2025 0:00
LOU-SLC,MCI,B,6,5.02,1,8/25/2025 0:00
FSM-SLC,MCI,B,2,205.2,2,8/22/2025 0:00
FSM-SLC,MCI,B,2,129.54,2,8/28/2025 0:00
FSM-SLC,MCI,B,4,20.67,1,8/27/2025 0:00
FSM-SLC,MCI,B,4,205.2,2,8/22/2025 0:00
FSM-SLC,MCI,B,4,129.54,2,8/28/2025 0:00
FSM-SLC,MCI,B,4,52.12,2,8/25/2025 0:00
FSM-SLC,MCI,B,3,129.54,2,8/28/2025 0:00
FSM-SLC,MCI,B,3,205.2,2,8/22/2025 0:00
FSM-SLC,MCI,B,3,52.12,2,8/25/2025 0:00
FSM-SLC,MCI,B,3,20.67,1,8/27/2025 0:00
FSM-SLC,MCI,B,5,52.12,2,8/25/2025 0:00
FSM-SLC,MCI,B,5,129.54,2,8/28/2025 0:00
CIN-SLC,MCI,B,4,80.3,2,8/25/2025 0:00
CIN-SLC,MCI,B,4,18.02,1,8/29/2025 0:00
CIN-SLC,MCI,B,6,80.3,2,8/25/2025 0:00
CIN-SLC,MCI,B,6,18.02,1,8/29/2025 0:00
CIN-SLC,MCI,B,5,80.3,2,8/25/2025 0:00
CIN-SLC,MCI,B,5,18.02,1,8/29/2025 0:00
PKB-SLC,MCI,B,6,42.14,1,8/25/2025 0:00
PKB-SLC,MCI,B,6,219.63,1,8/27/2025 0:00
DAY-SLC,MCI,B,6,48.23,1,8/21/2025 0:00
DAY-SLC,MCI,B,6,31.85,1,8/28/2025 0:00
CIN-SLC,MCI,B,7,80.3,2,8/25/2025 0:00
CIN-SLC,MCI,B,7,18.02,1,8/29/2025 0:00
QCY-SLC,MCI,B,4,173.96,2,8/27/2025 0:00
QCY-SLC,MCI,B,4,55.51,1,8/29/2025 0:00
HTS-SLC,MCI,B,6,16.64,1,8/25/2025 0:00
SGF-SLC,MCI,B,4,24.77,1,8/27/2025 0:00
SLN-SLC,MCI,B,4,80.1,1,8/25/2025 0:00
PKB-SLC,MCI,B,6,434.77,1,8/29/2025 0:00
PKB-SLC,MCI,B,7,219.63,1,8/27/2025 0:00
DAY-SLC,MCI,B,7,48.23,1,8/21/2025 0:00
SGF-SLC,MCI,B,4,211.39,2,8/22/2025 0:00
SGF-SLC,MCI,B,4,943.06,1,8/25/2025 0:00
QCY-SLC,MCI,B,4,201.43,2,8/25/2025 0:00
QCY-SLC,MCI,B,4,82.99,1,8/21/2025 0:00
QCY-SLC,MCI,B,5,201.43,2,8/25/2025 0:00
QCY-SLC,MCI,B,5,82.99,1,8/21/2025 0:00
PKB-SLC,MCI,B,7,434.77,1,8/29/2025 0:00
PKB-SLC,MCI,B,7,42.14,1,8/25/2025 0:00
SGF-SLC,MCI,B,5,24.77,1,8/27/2025 0:00
SLN-SLC,MCI,B,5,80.1,1,8/25/2025 0:00
SGF-SLC,MCI,B,5,943.06,1,8/25/2025 0:00
CHV-SLC,MCI,B,5,76.95,1,8/20/2025 0:00
QCY-SLC,MCI,B,5,173.96,2,8/27/2025 0:00
QCY-SLC,MCI,B,5,55.51,1,8/29/2025 0:00
HTS-SLC,MCI,B,7,16.64,1,8/25/2025 0:00
DAY-SLC,MCI,B,7,31.85,1,8/28/2025 0:00
CHV-SLC,MCI,B,5,83.89,1,8/25/2025 0:00
IND-SLC,MCI,B,6,115.33,1,8/26/2025 0:00
IND-SLC,MCI,B,6,380.74,2,8/22/2025 0:00
IND-SLC,MCI,B,6,46.93,2,8/25/2025 0:00
CHR-SLC,MCI,B,8,529.6,2,8/22/2025 0:00
SGF-SLC,MCI,B,5,211.39,2,8/22/2025 0:00
CHR-SLC,MCI,B,8,34.02,1,8/21/2025 0:00
IND-SLC,MCI,B,6,19.65,1,8/20/2025 0:00
IND-SLC,MCI,B,6,18.82,1,8/28/2025 0:00
CHR-SLC,MCI,B,8,56.82,2,8/27/2025 0:00
GRB-SLC,MCI,B,8,93.22,1,8/26/2025 0:00
CHV-SLC,MCI,B,5,84.67,2,8/27/2025 0:00
CHR-SLC,MCI,B,5,56.82,2,8/27/2025 0:00
GRE-SLC,MCI,B,8,43.36,1,8/27/2025 0:00
GRE-SLC,MCI,B,8,141.92,1,8/29/2025 0:00
GRB-SLC,MCI,B,8,44.29,1,8/22/2025 0:00
GRE-SLC,MCI,B,8,83.35,2,8/22/2025 0:00
CHR-SLC,MCI,B,8,361.42,2,8/28/2025 0:00
IND-SLC,MCI,B,3,380.74,2,8/22/2025 0:00
GRE-SLC,MCI,B,5,43.36,1,8/27/2025 0:00
GRE-SLC,MCI,B,5,141.92,1,8/29/2025 0:00
GRE-SLC,MCI,B,5,83.35,2,8/22/2025 0:00
GRB-SLC,MCI,B,5,44.29,1,8/22/2025 0:00
GRB-SLC,MCI,B,5,93.22,1,8/26/2025 0:00
CHV-SLC,MCI,B,2,76.95,1,8/20/2025 0:00
CHR-SLC,MCI,B,5,529.6,2,8/22/2025 0:00
CHR-SLC,MCI,B,5,361.42,2,8/28/2025 0:00
CHR-SLC,MCI,B,5,34.02,1,8/21/2025 0:00
IND-SLC,MCI,B,3,46.93,2,8/25/2025 0:00
IND-SLC,MCI,B,3,115.33,1,8/26/2025 0:00
QCY-SLC,MCI,B,2,55.51,1,8/29/2025 0:00
IND-SLC,MCI,B,3,19.65,1,8/20/2025 0:00
IND-SLC,MCI,B,3,18.82,1,8/28/2025 0:00
SGF-SLC,MCI,B,2,24.77,1,8/27/2025 0:00
SGF-SLC,MCI,B,2,211.39,2,8/22/2025 0:00
SGF-SLC,MCI,B,2,943.06,1,8/25/2025 0:00
PKB-SLC,MCI,B,4,42.14,1,8/25/2025 0:00
CHV-SLC,MCI,B,2,84.67,2,8/27/2025 0:00
CHV-SLC,MCI,B,2,83.89,1,8/25/2025 0:00
HTS-SLC,MCI,B,4,16.64,1,8/25/2025 0:00
QCY-SLC,MCI,B,2,82.99,1,8/21/2025 0:00
QCY-SLC,MCI,B,2,173.96,2,8/27/2025 0:00
SLN-SLC,MCI,B,2,80.1,1,8/25/2025 0:00
QCY-SLC,MCI,B,2,201.43,2,8/25/2025 0:00
PKB-SLC,MCI,B,4,219.63,1,8/27/2025 0:00
DAY-SLC,MCI,B,4,48.23,1,8/21/2025 0:00
DAY-SLC,MCI,B,4,31.85,1,8/28/2025 0:00
PKB-SLC,MCI,B,4,434.77,1,8/29/2025 0:00
GRE-SLC,MCI,B,6,43.36,1,8/27/2025 0:00
GRE-SLC,MCI,B,6,141.92,1,8/29/2025 0:00
SLN-SLC,MCI,B,3,80.1,1,8/25/2025 0:00
CHV-SLC,MCI,B,4,76.95,1,8/20/2025 0:00
CHV-SLC,MCI,B,4,84.67,2,8/27/2025 0:00
CHV-SLC,MCI,B,4,83.89,1,8/25/2025 0:00
GRE-SLC,MCI,B,6,83.35,2,8/22/2025 0:00
GRB-SLC,MCI,B,6,44.29,1,8/22/2025 0:00
GRB-SLC,MCI,B,6,93.22,1,8/26/2025 0:00
CHR-SLC,MCI,B,6,56.82,2,8/27/2025 0:00
CHR-SLC,MCI,B,6,529.6,2,8/22/2025 0:00
CHR-SLC,MCI,B,6,361.42,2,8/28/2025 0:00
CHR-SLC,MCI,B,6,34.02,1,8/21/2025 0:00
IND-SLC,MCI,B,4,46.93,2,8/25/2025 0:00
IND-SLC,MCI,B,4,115.33,1,8/26/2025 0:00
IND-SLC,MCI,B,4,380.74,2,8/22/2025 0:00
IND-SLC,MCI,B,4,19.65,1,8/20/2025 0:00
IND-SLC,MCI,B,4,18.82,1,8/28/2025 0:00
SGF-SLC,MCI,B,3,24.77,1,8/27/2025 0:00
SGF-SLC,MCI,B,3,211.39,2,8/22/2025 0:00
SGF-SLC,MCI,B,3,943.06,1,8/25/2025 0:00
CHV-SLC,MCI,B,3,76.95,1,8/20/2025 0:00
CHV-SLC,MCI,B,3,84.67,2,8/27/2025 0:00
CHV-SLC,MCI,B,3,83.89,1,8/25/2025 0:00
HTS-SLC,MCI,B,5,16.64,1,8/25/2025 0:00
QCY-SLC,MCI,B,3,82.99,1,8/21/2025 0:00
QCY-SLC,MCI,B,3,173.96,2,8/27/2025 0:00
QCY-SLC,MCI,B,3,55.51,1,8/29/2025 0:00
QCY-SLC,MCI,B,3,201.43,2,8/25/2025 0:00
PKB-SLC,MCI,B,5,219.63,1,8/27/2025 0:00
DAY-SLC,MCI,B,5,48.23,1,8/21/2025 0:00
DAY-SLC,MCI,B,5,31.85,1,8/28/2025 0:00
PKB-SLC,MCI,B,5,434.77,1,8/29/2025 0:00
PKB-SLC,MCI,B,5,42.14,1,8/25/2025 0:00
IND-SLC,MCI,B,5,115.33,1,8/26/2025 0:00
IND-SLC,MCI,B,5,380.74,2,8/22/2025 0:00
IND-SLC,MCI,B,5,19.65,1,8/20/2025 0:00
IND-SLC,MCI,B,5,18.82,1,8/28/2025 0:00
IND-SLC,MCI,B,5,46.93,2,8/25/2025 0:00
CHR-SLC,MCI,B,7,529.6,2,8/22/2025 0:00
CHR-SLC,MCI,B,7,361.42,2,8/28/2025 0:00
CHR-SLC,MCI,B,7,34.02,1,8/21/2025 0:00
MCI-DLH,MCI,O,1,22.32,1,8/20/2025 0:00
SHM-DLH,MCI,B,5,46.7,1,8/28/2025 0:00
SHM-DLH,MCI,B,4,46.7,1,8/28/2025 0:00
FSM-DLH,MCI,B,3,0.8,2,8/20/2025 0:00
FSM-DLH,MCI,B,2,0.8,2,8/20/2025 0:00
TUL-DLH,MCI,B,3,46.35,1,8/29/2025 0:00
TUL-DLH,MCI,B,2,46.35,1,8/29/2025 0:00
FSM-GFK,MCI,B,3,230.48,1,8/29/2025 0:00
FSM-GFK,MCI,B,3,568.29,1,8/25/2025 0:00
HOU-GFK,MCI,B,5,82.7,1,8/27/2025 0:00
HOU-GFK,MCI,B,5,3.68,1,8/22/2025 0:00
HOU-GFK,MCI,B,4,82.7,1,8/27/2025 0:00
HOU-GFK,MCI,B,4,33.36,1,8/26/2025 0:00
FSM-GFK,MCI,B,2,568.29,1,8/25/2025 0:00
FSM-GFK,MCI,B,2,230.48,1,8/29/2025 0:00
HOU-GFK,MCI,B,4,3.68,1,8/22/2025 0:00
HOU-GFK,MCI,B,4,13.14,1,8/21/2025 0:00
HOU-GFK,MCI,B,5,13.14,1,8/21/2025 0:00
HOU-GFK,MCI,B,5,33.36,1,8/26/2025 0:00
CHV-GFK,MCI,B,3,33.03,1,8/26/2025 0:00
CHV-GFK,MCI,B,3,14.83,1,8/28/2025 0:00
WLC-GFK,MCI,B,6,16.45,1,8/20/2025 0:00
AUS-GFK,MCI,B,5,22.86,1,8/21/2025 0:00
MCI-GFK,MCI,O,1,14.75,1,8/26/2025 0:00
MCI-GFK,MCI,O,2,14.75,1,8/26/2025 0:00
DAL-GFK,MCI,B,3,43.68,1,8/26/2025 0:00
CHV-GFK,MCI,B,2,33.03,1,8/26/2025 0:00
QCY-GFK,MCI,B,3,48.64,1,8/26/2025 0:00
HOW-GFK,MCI,B,5,79.1,1,8/25/2025 0:00
DAL-GFK,MCI,B,4,229.99,2,8/20/2025 0:00
DAL-GFK,MCI,B,4,43.68,1,8/26/2025 0:00
CHV-GFK,MCI,B,2,14.83,1,8/28/2025 0:00
QCY-GFK,MCI,B,2,48.64,1,8/26/2025 0:00
HOW-GFK,MCI,B,4,79.1,1,8/25/2025 0:00
WLC-GFK,MCI,B,5,16.45,1,8/20/2025 0:00
AUS-GFK,MCI,B,4,22.86,1,8/21/2025 0:00
DAL-GFK,MCI,B,3,229.99,2,8/20/2025 0:00
MEM-MSO,MCI,B,3,122.82,2,8/25/2025 0:00
MEM-MSO,MCI,B,3,30.21,1,8/28/2025 0:00
MEM-MSO,MCI,B,3,48.33,1,8/22/2025 0:00
IND-MSO,MCI,B,3,60.53,2,8/20/2025 0:00
IND-MSO,MCI,B,3,6.92,1,8/25/2025 0:00
CHT-MSO,MCI,B,4,21.84,2,8/20/2025 0:00
FLO-MSO,MCI,B,5,2.8,1,8/22/2025 0:00
FLO-MSO,MCI,B,6,2.8,1,8/22/2025 0:00
WCH-MSO,MCI,B,3,59.14,1,8/20/2025 0:00
WCH-MSO,MCI,B,4,59.14,1,8/20/2025 0:00
WCH-MSO,MCI,B,2,59.14,1,8/20/2025 0:00
WCH-MSO,MCI,B,5,59.14,1,8/20/2025 0:00
MCI-MSO,MCI,O,1,7.79,1,8/25/2025 0:00
MCI-MSO,MCI,O,1,61.4,2,8/26/2025 0:00
MCI-MSO,MCI,O,1,153.03,2,8/28/2025 0:00
MCI-MSO,MCI,O,4,7.79,1,8/25/2025 0:00
FLO-MSO,MCI,B,4,2.8,1,8/22/2025 0:00
FLO-MSO,MCI,B,7,2.8,1,8/22/2025 0:00
MCI-MSO,MCI,O,4,61.4,2,8/26/2025 0:00
MCI-MSO,MCI,O,4,153.03,2,8/28/2025 0:00
MCI-MSO,MCI,O,2,153.03,2,8/28/2025 0:00
MCI-MSO,MCI,O,2,7.79,1,8/25/2025 0:00
MCI-MSO,MCI,O,2,61.4,2,8/26/2025 0:00
MCI-MSO,MCI,O,3,7.79,1,8/25/2025 0:00
NAA-MSO,MCI,B,6,52.2,2,8/20/2025 0:00
NAA-MSO,MCI,B,7,52.2,2,8/20/2025 0:00
MCI-MSO,MCI,O,3,61.4,2,8/26/2025 0:00
MCI-MSO,MCI,O,3,153.03,2,8/28/2025 0:00
OKC-MSO,MCI,B,5,10.82,1,8/22/2025 0:00
OKC-MSO,MCI,B,3,10.82,1,8/22/2025 0:00
OKC-MSO,MCI,B,6,10.82,1,8/22/2025 0:00
OKC-MSO,MCI,B,4,10.82,1,8/22/2025 0:00
NAA-MSO,MCI,B,5,52.2,2,8/20/2025 0:00
NAA-MSO,MCI,B,8,52.2,2,8/20/2025 0:00
MIL-MSO,MCI,B,4,8.64,1,8/29/2025 0:00
MIL-MSO,MCI,B,4,132.59,1,8/28/2025 0:00
FSM-MSO,MCI,B,2,37.52,1,8/26/2025 0:00
FSM-MSO,MCI,B,5,37.52,1,8/26/2025 0:00
FSM-MSO,MCI,B,3,37.52,1,8/26/2025 0:00
FSM-MSO,MCI,B,4,37.52,1,8/26/2025 0:00
MIL-MSO,MCI,B,7,8.64,1,8/29/2025 0:00
MIL-MSO,MCI,B,7,132.59,1,8/28/2025 0:00
MIL-MSO,MCI,B,5,132.59,1,8/28/2025 0:00
MIL-MSO,MCI,B,5,8.64,1,8/29/2025 0:00
MIL-MSO,MCI,B,6,8.64,1,8/29/2025 0:00
MIL-MSO,MCI,B,6,132.59,1,8/28/2025 0:00
SAA-MSO,MCI,B,6,21.06,1,8/28/2025 0:00
SAA-MSO,MCI,B,4,21.06,1,8/28/2025 0:00
CHS-MSO,MCI,B,4,9.71,1,8/25/2025 0:00
CHS-MSO,MCI,B,7,9.71,1,8/25/2025 0:00
CHS-MSO,MCI,B,5,9.71,1,8/25/2025 0:00
CHS-MSO,MCI,B,6,9.71,1,8/25/2025 0:00
MIA-MSO,MCI,B,8,32.76,1,8/27/2025 0:00
MIA-MSO,MCI,B,8,41.86,1,8/25/2025 0:00
MIA-MSO,MCI,B,6,32.76,1,8/27/2025 0:00
MIA-MSO,MCI,B,6,41.86,1,8/25/2025 0:00
SAA-MSO,MCI,B,5,21.06,1,8/28/2025 0:00
SAA-MSO,MCI,B,3,21.06,1,8/28/2025 0:00
WAA-MSO,MCI,B,8,11.66,1,8/20/2025 0:00
WAA-MSO,MCI,B,6,11.66,1,8/20/2025 0:00
MIA-MSO,MCI,B,7,32.76,1,8/27/2025 0:00
MIA-MSO,MCI,B,7,41.86,1,8/25/2025 0:00
MIA-MSO,MCI,B,5,32.76,1,8/27/2025 0:00
MIA-MSO,MCI,B,5,41.86,1,8/25/2025 0:00
BIR-MSO,MCI,B,5,28,1,8/27/2025 0:00
BIR-MSO,MCI,B,5,14.46,1,8/20/2025 0:00
BIR-MSO,MCI,B,6,28,1,8/27/2025 0:00
BIR-MSO,MCI,B,6,14.46,1,8/20/2025 0:00
WAA-MSO,MCI,B,7,11.66,1,8/20/2025 0:00
WAA-MSO,MCI,B,5,11.66,1,8/20/2025 0:00
MON-MSO,MCI,B,6,251.72,1,8/22/2025 0:00
MON-MSO,MCI,B,7,251.72,1,8/22/2025 0:00
BIR-MSO,MCI,B,4,28,1,8/27/2025 0:00
BIR-MSO,MCI,B,4,14.46,1,8/20/2025 0:00
BIR-MSO,MCI,B,7,28,1,8/27/2025 0:00
BIR-MSO,MCI,B,7,14.46,1,8/20/2025 0:00
MEM-MSO,MCI,B,5,30.21,1,8/28/2025 0:00
CHT-MSO,MCI,B,6,24.63,2,8/25/2025 0:00
CHT-MSO,MCI,B,6,21.84,2,8/20/2025 0:00
TUP-MSO,MCI,B,6,7.29,1,8/21/2025 0:00
MON-MSO,MCI,B,5,251.72,1,8/22/2025 0:00
MON-MSO,MCI,B,8,251.72,1,8/22/2025 0:00
MEM-MSO,MCI,B,5,48.33,1,8/22/2025 0:00
FPR-MSO,MCI,B,7,27.91,1,8/21/2025 0:00
FPR-MSO,MCI,B,7,11.49,1,8/20/2025 0:00
IND-MSO,MCI,B,5,60.53,2,8/20/2025 0:00
IND-MSO,MCI,B,5,6.92,1,8/25/2025 0:00
MEM-MSO,MCI,B,5,122.82,2,8/25/2025 0:00
TUP-MSO,MCI,B,5,7.29,1,8/21/2025 0:00
MEM-MSO,MCI,B,4,122.82,2,8/25/2025 0:00
MEM-MSO,MCI,B,4,30.21,1,8/28/2025 0:00
MEM-MSO,MCI,B,4,48.33,1,8/22/2025 0:00
IND-MSO,MCI,B,4,60.53,2,8/20/2025 0:00
IND-MSO,MCI,B,4,6.92,1,8/25/2025 0:00
IND-MSO,MCI,B,6,6.92,1,8/25/2025 0:00
CHT-MSO,MCI,B,7,24.63,2,8/25/2025 0:00
CHT-MSO,MCI,B,5,24.63,2,8/25/2025 0:00
CHT-MSO,MCI,B,5,21.84,2,8/20/2025 0:00
FPR-MSO,MCI,B,6,27.91,1,8/21/2025 0:00
FPR-MSO,MCI,B,6,11.49,1,8/20/2025 0:00
MEM-MSO,MCI,B,6,48.33,1,8/22/2025 0:00
CHT-MSO,MCI,B,7,21.84,2,8/20/2025 0:00
TUP-MSO,MCI,B,7,7.29,1,8/21/2025 0:00
FPR-MSO,MCI,B,8,27.91,1,8/21/2025 0:00
FPR-MSO,MCI,B,8,11.49,1,8/20/2025 0:00
IND-MSO,MCI,B,6,60.53,2,8/20/2025 0:00
TUP-MSO,MCI,B,4,7.29,1,8/21/2025 0:00
FPR-MSO,MCI,B,5,27.91,1,8/21/2025 0:00
FPR-MSO,MCI,B,5,11.49,1,8/20/2025 0:00
CHT-MSO,MCI,B,4,24.63,2,8/25/2025 0:00
MEM-MSO,MCI,B,6,122.82,2,8/25/2025 0:00
MEM-MSO,MCI,B,6,30.21,1,8/28/2025 0:00
AHN-SEA,MCI,B,4,92.81,1,8/28/2025 0:00
AHN-SEA,MCI,B,4,436.12,1,8/26/2025 0:00
WCH-SEA,MCI,B,2,85.26,1,8/26/2025 0:00
WCH-SEA,MCI,B,2,44.09,1,8/27/2025 0:00
MVN-SEA,MCI,B,3,19.47,1,8/21/2025 0:00
SGF-SEA,MCI,B,2,96.31,1,8/29/2025 0:00
TUL-SEA,MCI,B,2,170.81,1,8/22/2025 0:00
NAA-SEA,MCI,B,5,43.78,2,8/27/2025 0:00
NAA-SEA,MCI,B,5,59.1,3,8/25/2025 0:00
