LANE_ID,LOAD_DST,LOAD_DST_TYPE,DISPATCH_SEQ,CUBE,SHIPMENTS,PU_DATE
GRE-MCI,MCI,D,3,448.64,1,8/25/2025 0:00
LDN-MCI,MCI,D,2,73.22,2,8/28/2025 0:00
LDN-MCI,MCI,D,2,38.91,1,8/21/2025 0:00
GRB-MCI,MCI,D,3,396.69,7,8/27/2025 0:00
GRB-MCI,MCI,D,3,10.78,1,8/28/2025 0:00
GRB-MCI,MCI,D,3,157.45,4,8/29/2025 0:00
GRB-MCI,MCI,D,3,60.24,3,8/20/2025 0:00
DAY-MCI,MCI,D,2,57.75,1,8/27/2025 0:00
DAY-MCI,MCI,D,2,15.58,1,8/25/2025 0:00
DAY-MCI,MCI,D,2,225.59,2,8/21/2025 0:00
DAY-MCI,MCI,D,2,138.91,4,8/29/2025 0:00
GRB-MCI,MCI,D,3,30.57,3,8/26/2025 0:00
GRB-MCI,MCI,D,3,31.68,1,8/25/2025 0:00
LOU-MCI,MCI,D,2,124.25,4,8/26/2025 0:00
LOU-MCI,MCI,D,2,94.85,2,8/27/2025 0:00
LOU-MCI,MCI,D,2,537.01,5,8/29/2025 0:00
LOU-MCI,MCI,D,2,1154.67,4,8/21/2025 0:00
LOU-MCI,MCI,D,2,499.91,3,8/28/2025 0:00
DAY-MCI,MCI,D,2,132.14,1,8/28/2025 0:00
FSM-MCI,MCI,D,1,26.42,1,8/22/2025 0:00
FSM-MCI,MCI,D,1,18.02,1,8/29/2025 0:00
FSM-MCI,MCI,D,1,143.67,2,8/25/2025 0:00
FSM-MCI,MCI,D,1,48.29,2,8/28/2025 0:00
FSM-MCI,MCI,D,1,143.38,4,8/21/2025 0:00
LOU-MCI,MCI,D,2,335.87,4,8/22/2025 0:00
WSH-MCI,MCI,D,4,27.48,1,8/26/2025 0:00
WSH-MCI,MCI,D,4,229.85,3,8/21/2025 0:00
WSH-MCI,MCI,D,5,27.48,1,8/26/2025 0:00
WSH-MCI,MCI,D,5,229.85,3,8/21/2025 0:00
WSH-MCI,MCI,D,5,35.36,1,8/22/2025 0:00
FSM-MCI,MCI,D,1,173.52,3,8/20/2025 0:00
ASH-MCI,MCI,D,4,50.7,1,8/20/2025 0:00
ASH-MCI,MCI,D,4,5.21,1,8/22/2025 0:00
ASH-MCI,MCI,D,4,234.25,1,8/27/2025 0:00
ASH-MCI,MCI,D,3,5.21,1,8/22/2025 0:00
ASH-MCI,MCI,D,3,234.25,1,8/27/2025 0:00
WSH-MCI,MCI,D,4,35.36,1,8/22/2025 0:00
NAS-MCI,MCI,D,2,310.06,4,8/26/2025 0:00
NAS-MCI,MCI,D,2,384.72,5,8/25/2025 0:00
NAS-MCI,MCI,D,2,290.68,6,8/21/2025 0:00
ASH-MCI,MCI,D,3,90.96,1,8/28/2025 0:00
ASH-MCI,MCI,D,3,50.7,1,8/20/2025 0:00
ASH-MCI,MCI,D,4,90.96,1,8/28/2025 0:00
NAS-MCI,MCI,D,2,185.38,5,8/20/2025 0:00
NAS-MCI,MCI,D,1,7.99,1,8/22/2025 0:00
NAS-MCI,MCI,D,1,310.06,4,8/26/2025 0:00
NAS-MCI,MCI,D,2,411.14,5,8/28/2025 0:00
NAS-MCI,MCI,D,2,167.73,3,8/29/2025 0:00
NAS-MCI,MCI,D,2,7.99,1,8/22/2025 0:00
NAS-MCI,MCI,D,1,185.38,5,8/20/2025 0:00
NAS-MCI,MCI,D,1,411.14,5,8/28/2025 0:00
NAS-MCI,MCI,D,1,167.73,3,8/29/2025 0:00
NAS-MCI,MCI,D,1,384.72,5,8/25/2025 0:00
NAS-MCI,MCI,D,1,290.68,6,8/21/2025 0:00
NAS-MCI,MCI,D,2,53.36,1,8/27/2025 0:00
FAY-MCI,MCI,D,5,22.89,1,8/27/2025 0:00
KNO-MCI,MCI,D,2,114.68,2,8/27/2025 0:00
KNO-MCI,MCI,D,2,161.97,4,8/25/2025 0:00
KNO-MCI,MCI,D,2,214.81,2,8/29/2025 0:00
KNO-MCI,MCI,D,3,114.68,2,8/27/2025 0:00
NAS-MCI,MCI,D,1,53.36,1,8/27/2025 0:00
FAY-MCI,MCI,D,4,42.27,1,8/25/2025 0:00
KNO-MCI,MCI,D,3,161.97,4,8/25/2025 0:00
KNO-MCI,MCI,D,3,214.81,2,8/29/2025 0:00
FAY-MCI,MCI,D,5,2.38,2,8/21/2025 0:00
FAY-MCI,MCI,D,5,42.27,1,8/25/2025 0:00
FAY-MCI,MCI,D,5,11.43,1,8/21/2025 0:00
RWI-MCI,MCI,D,5,34.86,1,8/26/2025 0:00
RWI-MCI,MCI,D,5,42.86,1,8/21/2025 0:00
RWI-MCI,MCI,D,5,8.82,1,8/28/2025 0:00
FAY-MCI,MCI,D,4,11.43,1,8/21/2025 0:00
FAY-MCI,MCI,D,4,22.89,1,8/27/2025 0:00
FAY-MCI,MCI,D,4,2.38,2,8/21/2025 0:00
CHR-MCI,MCI,D,4,81.05,3,8/22/2025 0:00
CHR-MCI,MCI,D,4,269.78,5,8/29/2025 0:00
CHR-MCI,MCI,D,4,85.72,3,8/25/2025 0:00
RWI-MCI,MCI,D,4,34.86,1,8/26/2025 0:00
RWI-MCI,MCI,D,4,42.86,1,8/21/2025 0:00
RWI-MCI,MCI,D,4,8.82,1,8/28/2025 0:00
CHR-MCI,MCI,D,4,54.92,2,8/20/2025 0:00
CHR-MCI,MCI,D,4,421.26,2,8/21/2025 0:00
KSP-MCI,MCI,D,4,25.62,1,8/25/2025 0:00
RDU-MCI,MCI,D,5,16.7,1,8/21/2025 0:00
RDU-MCI,MCI,D,5,35.57,1,8/25/2025 0:00
RDU-MCI,MCI,D,5,20.46,1,8/22/2025 0:00
RDU-MCI,MCI,D,4,16.7,1,8/21/2025 0:00
RDU-MCI,MCI,D,4,35.57,1,8/25/2025 0:00
CHR-MCI,MCI,D,3,269.78,5,8/29/2025 0:00
CHR-MCI,MCI,D,4,446.95,1,8/28/2025 0:00
CHR-MCI,MCI,D,4,30.91,1,8/26/2025 0:00
CHR-MCI,MCI,D,4,45.15,1,8/27/2025 0:00
CHR-MCI,MCI,D,3,54.92,2,8/20/2025 0:00
CHR-MCI,MCI,D,3,81.05,3,8/22/2025 0:00
HIC-MCI,MCI,D,3,87.54,1,8/22/2025 0:00
HIC-MCI,MCI,D,4,87.54,1,8/22/2025 0:00
HIC-MCI,MCI,D,4,800.12,1,8/25/2025 0:00
RDU-MCI,MCI,D,4,20.46,1,8/22/2025 0:00
CHR-MCI,MCI,D,3,30.91,1,8/26/2025 0:00
KSP-MCI,MCI,D,3,25.62,1,8/25/2025 0:00
CHR-MCI,MCI,D,3,421.26,2,8/21/2025 0:00
CHR-MCI,MCI,D,3,85.72,3,8/25/2025 0:00
CHR-MCI,MCI,D,3,446.95,1,8/28/2025 0:00
CHR-MCI,MCI,D,3,45.15,1,8/27/2025 0:00
JAC-MCI,MCI,D,2,5.33,1,8/20/2025 0:00
TAM-MCI,MCI,D,4,188.84,1,8/29/2025 0:00
TAM-MCI,MCI,D,4,50.41,1,8/22/2025 0:00
JAC-MCI,MCI,D,2,8.02,1,8/30/2025 0:00
JAC-MCI,MCI,D,2,98.11,2,8/26/2025 0:00
HIC-MCI,MCI,D,3,800.12,1,8/25/2025 0:00
TAM-MCI,MCI,D,3,188.84,1,8/29/2025 0:00
TAM-MCI,MCI,D,4,117.18,2,8/21/2025 0:00
TAM-MCI,MCI,D,4,56.95,1,8/28/2025 0:00
TAM-MCI,MCI,D,4,47.16,1,8/20/2025 0:00
JAC-MCI,MCI,D,3,98.11,2,8/26/2025 0:00
JAC-MCI,MCI,D,3,34.74,1,8/21/2025 0:00
TAM-MCI,MCI,D,4,22.89,1,8/27/2025 0:00
TAM-MCI,MCI,D,3,47.16,1,8/20/2025 0:00
TAM-MCI,MCI,D,3,50.41,1,8/22/2025 0:00
TAM-MCI,MCI,D,3,117.18,2,8/21/2025 0:00
TAM-MCI,MCI,D,3,56.95,1,8/28/2025 0:00
TAM-MCI,MCI,D,3,22.89,1,8/27/2025 0:00
ORL-MCI,MCI,D,4,37.2,1,8/27/2025 0:00
ORL-MCI,MCI,D,4,107.88,2,8/21/2025 0:00
ORL-MCI,MCI,D,4,14.88,1,8/28/2025 0:00
ORL-MCI,MCI,D,3,37.2,1,8/27/2025 0:00
ORL-MCI,MCI,D,3,107.88,2,8/21/2025 0:00
ORL-MCI,MCI,D,3,14.88,1,8/28/2025 0:00
MIA-MCI,MCI,D,4,105.33,1,8/20/2025 0:00
MIA-MCI,MCI,D,4,178.52,4,8/29/2025 0:00
MIA-MCI,MCI,D,4,41.02,1,8/28/2025 0:00
MIA-MCI,MCI,D,3,178.52,4,8/29/2025 0:00
MIA-MCI,MCI,D,3,41.02,1,8/28/2025 0:00
MIA-MCI,MCI,D,3,105.33,1,8/20/2025 0:00
SAA-MCI,MCI,D,2,560.25,6,8/21/2025 0:00
SAA-MCI,MCI,D,2,198.42,4,8/25/2025 0:00
SAA-MCI,MCI,D,2,59.59,2,8/29/2025 0:00
SAA-MCI,MCI,D,2,127.35,2,8/22/2025 0:00
SAA-MCI,MCI,D,2,86.11,3,8/27/2025 0:00
SAA-MCI,MCI,D,2,50.74,1,8/28/2025 0:00
FTM-MCI,MCI,D,3,34.6,1,8/27/2025 0:00
FTM-MCI,MCI,D,4,34.6,1,8/27/2025 0:00
SAA-MCI,MCI,D,1,198.42,4,8/25/2025 0:00
SAA-MCI,MCI,D,1,59.59,2,8/29/2025 0:00
SAA-MCI,MCI,D,1,127.35,2,8/22/2025 0:00
SAA-MCI,MCI,D,1,86.11,3,8/27/2025 0:00
COL-MCI,MCI,D,3,58.89,2,8/27/2025 0:00
COL-MCI,MCI,D,3,40.74,1,8/21/2025 0:00
COL-MCI,MCI,D,2,58.89,2,8/27/2025 0:00
COL-MCI,MCI,D,2,40.74,1,8/21/2025 0:00
SAA-MCI,MCI,D,1,50.74,1,8/28/2025 0:00
SAA-MCI,MCI,D,1,560.25,6,8/21/2025 0:00
CHS-MCI,MCI,D,2,178.5,1,8/22/2025 0:00
CHS-MCI,MCI,D,2,79.22,1,8/27/2025 0:00
CHS-MCI,MCI,D,2,116.26,1,8/26/2025 0:00
CHS-MCI,MCI,D,2,48.62,1,8/28/2025 0:00
CHS-MCI,MCI,D,3,79.22,1,8/27/2025 0:00
CHS-MCI,MCI,D,2,241.21,2,8/29/2025 0:00
BAX-MCI,MCI,D,2,24.06,1,8/20/2025 0:00
BAX-MCI,MCI,D,3,24.06,1,8/20/2025 0:00
CHS-MCI,MCI,D,3,116.26,1,8/26/2025 0:00
CHS-MCI,MCI,D,3,48.62,1,8/28/2025 0:00
CHS-MCI,MCI,D,3,241.21,2,8/29/2025 0:00
CHS-MCI,MCI,D,3,178.5,1,8/22/2025 0:00
POM-MCI,MCI,D,4,19.11,1,8/29/2025 0:00
FLO-MCI,MCI,D,3,130.01,1,8/22/2025 0:00
FLO-MCI,MCI,D,3,61.03,1,8/28/2025 0:00
POM-MCI,MCI,D,3,19.11,1,8/29/2025 0:00
POM-MCI,MCI,D,3,24.1,2,8/26/2025 0:00
POM-MCI,MCI,D,3,11.29,1,8/21/2025 0:00
AHN-MCI,MCI,D,3,14.88,1,8/25/2025 0:00
AHN-MCI,MCI,D,2,12.15,1,8/26/2025 0:00
FLO-MCI,MCI,D,2,61.03,1,8/28/2025 0:00
FLO-MCI,MCI,D,2,130.01,1,8/22/2025 0:00
POM-MCI,MCI,D,4,24.1,2,8/26/2025 0:00
POM-MCI,MCI,D,4,11.29,1,8/21/2025 0:00
AHN-MCI,MCI,D,2,754,3,8/21/2025 0:00
AHN-MCI,MCI,D,2,14.88,1,8/25/2025 0:00
AHN-MCI,MCI,D,3,12.15,1,8/26/2025 0:00
AHN-MCI,MCI,D,3,16.06,1,8/20/2025 0:00
AHN-MCI,MCI,D,3,236.64,1,8/28/2025 0:00
AHN-MCI,MCI,D,3,754,3,8/21/2025 0:00
SAV-MCI,MCI,D,3,287.3,1,8/22/2025 0:00
FPR-MCI,MCI,D,4,20.81,1,8/28/2025 0:00
FPR-MCI,MCI,D,4,220.3,1,8/27/2025 0:00
SAV-MCI,MCI,D,3,171.64,2,8/26/2025 0:00
AHN-MCI,MCI,D,2,16.06,1,8/20/2025 0:00
AHN-MCI,MCI,D,2,236.64,1,8/28/2025 0:00
OCA-MCI,MCI,D,4,26.57,1,8/27/2025 0:00
ALB-MCI,MCI,D,3,13.68,1,8/22/2025 0:00
OCA-MCI,MCI,D,4,27.72,1,8/25/2025 0:00
SAV-MCI,MCI,D,3,350.2,2,8/21/2025 0:00
SAV-MCI,MCI,D,3,72.79,1,8/29/2025 0:00
SAV-MCI,MCI,D,3,171.86,2,8/25/2025 0:00
OCA-MCI,MCI,D,3,19.15,1,8/22/2025 0:00
OCA-MCI,MCI,D,3,27.28,2,8/26/2025 0:00
OCA-MCI,MCI,D,3,22.02,1,8/29/2025 0:00
FPR-MCI,MCI,D,4,123.75,1,8/20/2025 0:00
OCA-MCI,MCI,D,4,27.28,2,8/26/2025 0:00
OCA-MCI,MCI,D,4,22.02,1,8/29/2025 0:00
SAV-MCI,MCI,D,2,171.86,2,8/25/2025 0:00
FPR-MCI,MCI,D,3,20.81,1,8/28/2025 0:00
FPR-MCI,MCI,D,3,220.3,1,8/27/2025 0:00
OCA-MCI,MCI,D,4,19.15,1,8/22/2025 0:00
ALB-MCI,MCI,D,2,13.68,1,8/22/2025 0:00
OCA-MCI,MCI,D,3,27.72,1,8/25/2025 0:00
FPR-MCI,MCI,D,3,123.75,1,8/20/2025 0:00
SAV-MCI,MCI,D,2,287.3,1,8/22/2025 0:00
SAV-MCI,MCI,D,2,171.64,2,8/26/2025 0:00
OCA-MCI,MCI,D,3,26.57,1,8/27/2025 0:00
SAV-MCI,MCI,D,2,350.2,2,8/21/2025 0:00
SAV-MCI,MCI,D,2,72.79,1,8/29/2025 0:00
CIN-MCI,MCI,D,2,199.19,2,8/28/2025 0:00
CIN-MCI,MCI,D,2,703.87,3,8/25/2025 0:00
CIN-MCI,MCI,D,2,203.8,5,8/27/2025 0:00
JAC-MCI,MCI,D,2,34.74,1,8/21/2025 0:00
JAC-MCI,MCI,D,3,5.33,1,8/20/2025 0:00
JAC-MCI,MCI,D,3,8.02,1,8/30/2025 0:00
CIN-MCI,MCI,D,3,199.19,2,8/28/2025 0:00
CIN-MCI,MCI,D,3,7.35,1,8/20/2025 0:00
CIN-MCI,MCI,D,3,703.87,3,8/25/2025 0:00
CIN-MCI,MCI,D,3,203.8,5,8/27/2025 0:00
CIN-MCI,MCI,D,2,43.48,1,8/21/2025 0:00
CIN-MCI,MCI,D,2,7.35,1,8/20/2025 0:00
CIN-SLC,MCI,B,1,18.02,1,8/29/2025 0:00
CIN-SLC,MCI,B,1,80.3,2,8/25/2025 0:00
CIN-SLC,MCI,B,3,80.3,2,8/25/2025 0:00
CIN-SLC,MCI,B,3,18.02,1,8/29/2025 0:00
CIN-SLC,MCI,B,2,80.3,2,8/25/2025 0:00
CIN-SLC,MCI,B,2,18.02,1,8/29/2025 0:00
PKB-SLC,MCI,B,3,434.77,1,8/29/2025 0:00
PKB-SLC,MCI,B,3,42.14,1,8/25/2025 0:00
IND-SLC,MCI,B,2,380.74,2,8/22/2025 0:00
IND-SLC,MCI,B,2,115.33,1,8/26/2025 0:00
IND-SLC,MCI,B,2,19.65,1,8/20/2025 0:00
PKB-SLC,MCI,B,3,219.63,1,8/27/2025 0:00
QCY-SLC,MCI,B,1,173.96,2,8/27/2025 0:00
QCY-SLC,MCI,B,1,82.99,1,8/21/2025 0:00
QCY-SLC,MCI,B,1,55.51,1,8/29/2025 0:00
IND-SLC,MCI,B,2,46.93,2,8/25/2025 0:00
IND-SLC,MCI,B,2,18.82,1,8/28/2025 0:00
HTS-SLC,MCI,B,3,16.64,1,8/25/2025 0:00
PKB-SLC,MCI,B,2,219.63,1,8/27/2025 0:00
HTS-SLC,MCI,B,2,16.64,1,8/25/2025 0:00
SGF-SLC,MCI,B,1,24.77,1,8/27/2025 0:00
SGF-SLC,MCI,B,1,211.39,2,8/22/2025 0:00
SGF-SLC,MCI,B,1,943.06,1,8/25/2025 0:00
QCY-SLC,MCI,B,1,201.43,2,8/25/2025 0:00
IND-SLC,MCI,B,1,19.65,1,8/20/2025 0:00
IND-SLC,MCI,B,1,46.93,2,8/25/2025 0:00
SLN-SLC,MCI,B,1,80.1,1,8/25/2025 0:00
CHV-SLC,MCI,B,1,76.95,1,8/20/2025 0:00
CHV-SLC,MCI,B,1,84.67,2,8/27/2025 0:00
CHV-SLC,MCI,B,1,83.89,1,8/25/2025 0:00
WCH-SLC,MCI,B,1,336.85,1,8/28/2025 0:00
IND-SLC,MCI,B,1,18.82,1,8/28/2025 0:00
PKB-SLC,MCI,B,2,434.77,1,8/29/2025 0:00
PKB-SLC,MCI,B,2,42.14,1,8/25/2025 0:00
IND-SLC,MCI,B,1,380.74,2,8/22/2025 0:00
IND-SLC,MCI,B,1,115.33,1,8/26/2025 0:00
TUL-SLC,MCI,B,1,21.58,1,8/26/2025 0:00
TUL-SLC,MCI,B,1,319.92,2,8/29/2025 0:00
TUL-SLC,MCI,B,1,171.52,2,8/21/2025 0:00
WCH-SLC,MCI,B,1,2.61,1,8/26/2025 0:00
WCH-SLC,MCI,B,1,250.23,1,8/20/2025 0:00
WCH-SLC,MCI,B,1,41.91,1,8/27/2025 0:00
OKC-SLC,MCI,B,1,87.22,1,8/20/2025 0:00
OKC-SLC,MCI,B,1,73.87,3,8/26/2025 0:00
TUL-SLC,MCI,B,1,995.71,2,8/22/2025 0:00
TUL-SLC,MCI,B,1,44.65,1,8/25/2025 0:00
TUL-SLC,MCI,B,1,203.22,3,8/28/2025 0:00
TUL-SLC,MCI,B,1,77.3,2,8/20/2025 0:00
OKC-SLC,MCI,B,2,73.87,3,8/26/2025 0:00
OKC-SLC,MCI,B,1,37.23,2,8/28/2025 0:00
OKC-SLC,MCI,B,1,32.17,2,8/21/2025 0:00
OKC-SLC,MCI,B,1,98.42,3,8/22/2025 0:00
OKC-SLC,MCI,B,2,98.42,3,8/22/2025 0:00
OKC-SLC,MCI,B,2,87.22,1,8/20/2025 0:00
LOU-SLC,MCI,B,2,44.58,1,8/26/2025 0:00
LOU-SLC,MCI,B,2,5.02,1,8/25/2025 0:00
LOU-SLC,MCI,B,2,145.67,1,8/20/2025 0:00
LOU-SLC,MCI,B,1,44.58,1,8/26/2025 0:00
OKC-SLC,MCI,B,2,37.23,2,8/28/2025 0:00
OKC-SLC,MCI,B,2,32.17,2,8/21/2025 0:00
GRB-SLC,MCI,B,4,44.29,1,8/22/2025 0:00
GRB-SLC,MCI,B,4,93.22,1,8/26/2025 0:00
LEX-SLC,MCI,B,3,51.8,1,8/28/2025 0:00
LEX-SLC,MCI,B,2,51.8,1,8/28/2025 0:00
LOU-SLC,MCI,B,1,5.02,1,8/25/2025 0:00
LOU-SLC,MCI,B,1,145.67,1,8/20/2025 0:00
GRE-SLC,MCI,B,4,141.92,1,8/29/2025 0:00
GRE-SLC,MCI,B,4,43.36,1,8/27/2025 0:00
GRE-SLC,MCI,B,4,83.35,2,8/22/2025 0:00
DAY-SLC,MCI,B,3,48.23,1,8/21/2025 0:00
DAY-SLC,MCI,B,3,31.85,1,8/28/2025 0:00
GRB-SLC,MCI,B,3,44.29,1,8/22/2025 0:00
GRB-SLC,MCI,B,3,93.22,1,8/26/2025 0:00
GRE-SLC,MCI,B,3,83.35,2,8/22/2025 0:00
GRE-SLC,MCI,B,3,141.92,1,8/29/2025 0:00
GRE-SLC,MCI,B,3,43.36,1,8/27/2025 0:00
DAY-SLC,MCI,B,2,48.23,1,8/21/2025 0:00
DAY-SLC,MCI,B,2,31.85,1,8/28/2025 0:00
CHR-SLC,MCI,B,3,529.6,2,8/22/2025 0:00
CHR-SLC,MCI,B,3,34.02,1,8/21/2025 0:00
FSM-SLC,MCI,B,1,205.2,2,8/22/2025 0:00
FSM-SLC,MCI,B,1,129.54,2,8/28/2025 0:00
FSM-SLC,MCI,B,1,52.12,2,8/25/2025 0:00
FSM-SLC,MCI,B,1,20.67,1,8/27/2025 0:00
CHR-SLC,MCI,B,3,361.42,2,8/28/2025 0:00
CHR-SLC,MCI,B,3,56.82,2,8/27/2025 0:00
CHR-SLC,MCI,B,4,56.82,2,8/27/2025 0:00
CHR-SLC,MCI,B,4,34.02,1,8/21/2025 0:00
CHR-SLC,MCI,B,4,361.42,2,8/28/2025 0:00
CHR-SLC,MCI,B,4,529.6,2,8/22/2025 0:00
FSM-DLH,MCI,B,1,0.8,2,8/20/2025 0:00
SHM-DLH,MCI,B,2,46.7,1,8/28/2025 0:00
SHM-DLH,MCI,B,3,46.7,1,8/28/2025 0:00
TUL-DLH,MCI,B,1,46.35,1,8/29/2025 0:00
FSM-GFK,MCI,B,1,230.48,1,8/29/2025 0:00
FSM-GFK,MCI,B,1,568.29,1,8/25/2025 0:00
HOU-GFK,MCI,B,3,33.36,1,8/26/2025 0:00
HOU-GFK,MCI,B,2,3.68,1,8/22/2025 0:00
HOU-GFK,MCI,B,2,13.14,1,8/21/2025 0:00
HOW-GFK,MCI,B,3,79.1,1,8/25/2025 0:00
HOU-GFK,MCI,B,2,82.7,1,8/27/2025 0:00
HOU-GFK,MCI,B,2,33.36,1,8/26/2025 0:00
HOU-GFK,MCI,B,3,3.68,1,8/22/2025 0:00
HOU-GFK,MCI,B,3,13.14,1,8/21/2025 0:00
HOU-GFK,MCI,B,3,82.7,1,8/27/2025 0:00
AUS-GFK,MCI,B,2,22.86,1,8/21/2025 0:00
QCY-GFK,MCI,B,1,48.64,1,8/26/2025 0:00
CHV-GFK,MCI,B,1,33.03,1,8/26/2025 0:00
CHV-GFK,MCI,B,1,14.83,1,8/28/2025 0:00
DAL-GFK,MCI,B,2,43.68,1,8/26/2025 0:00
DAL-GFK,MCI,B,2,229.99,2,8/20/2025 0:00
WLC-GFK,MCI,B,4,16.45,1,8/20/2025 0:00
AUS-GFK,MCI,B,3,22.86,1,8/21/2025 0:00
DAL-GFK,MCI,B,1,229.99,2,8/20/2025 0:00
DAL-GFK,MCI,B,1,43.68,1,8/26/2025 0:00
HOW-GFK,MCI,B,2,79.1,1,8/25/2025 0:00
WLC-GFK,MCI,B,3,16.45,1,8/20/2025 0:00
FPR-MSO,MCI,B,3,11.49,1,8/20/2025 0:00
FPR-MSO,MCI,B,3,27.91,1,8/21/2025 0:00
FPR-MSO,MCI,B,4,27.91,1,8/21/2025 0:00
FPR-MSO,MCI,B,4,11.49,1,8/20/2025 0:00
FLO-MSO,MCI,B,2,2.8,1,8/22/2025 0:00
FLO-MSO,MCI,B,3,2.8,1,8/22/2025 0:00
NAA-MSO,MCI,B,4,52.2,2,8/20/2025 0:00
WAA-MSO,MCI,B,4,11.66,1,8/20/2025 0:00
MIL-MSO,MCI,B,2,8.64,1,8/29/2025 0:00
MIL-MSO,MCI,B,2,132.59,1,8/28/2025 0:00
MIL-MSO,MCI,B,3,8.64,1,8/29/2025 0:00
MIL-MSO,MCI,B,3,132.59,1,8/28/2025 0:00
NAA-MSO,MCI,B,3,52.2,2,8/20/2025 0:00
MON-MSO,MCI,B,4,251.72,1,8/22/2025 0:00
BIR-MSO,MCI,B,3,28,1,8/27/2025 0:00
BIR-MSO,MCI,B,2,28,1,8/27/2025 0:00
BIR-MSO,MCI,B,2,14.46,1,8/20/2025 0:00
BIR-MSO,MCI,B,3,14.46,1,8/20/2025 0:00
WAA-MSO,MCI,B,3,11.66,1,8/20/2025 0:00
IND-MSO,MCI,B,2,6.92,1,8/25/2025 0:00
TUP-MSO,MCI,B,3,7.29,1,8/21/2025 0:00
MEM-MSO,MCI,B,2,122.82,2,8/25/2025 0:00
MEM-MSO,MCI,B,2,48.33,1,8/22/2025 0:00
MEM-MSO,MCI,B,2,30.21,1,8/28/2025 0:00
MON-MSO,MCI,B,3,251.72,1,8/22/2025 0:00
MEM-MSO,MCI,B,1,30.21,1,8/28/2025 0:00
MEM-MSO,MCI,B,1,122.82,2,8/25/2025 0:00
MEM-MSO,MCI,B,1,48.33,1,8/22/2025 0:00
TUP-MSO,MCI,B,2,7.29,1,8/21/2025 0:00
IND-MSO,MCI,B,1,60.53,2,8/20/2025 0:00
IND-MSO,MCI,B,2,60.53,2,8/20/2025 0:00
IND-MSO,MCI,B,1,6.92,1,8/25/2025 0:00
FSM-MSO,MCI,B,1,37.52,1,8/26/2025 0:00
OKC-MSO,MCI,B,2,10.82,1,8/22/2025 0:00
OKC-MSO,MCI,B,1,10.82,1,8/22/2025 0:00
WCH-MSO,MCI,B,1,59.14,1,8/20/2025 0:00
MIA-MSO,MCI,B,3,32.76,1,8/27/2025 0:00
MIA-MSO,MCI,B,3,41.86,1,8/25/2025 0:00
CHT-MSO,MCI,B,3,24.63,2,8/25/2025 0:00
CHT-MSO,MCI,B,3,21.84,2,8/20/2025 0:00
CHT-MSO,MCI,B,2,21.84,2,8/20/2025 0:00
CHT-MSO,MCI,B,2,24.63,2,8/25/2025 0:00
CHS-MSO,MCI,B,2,9.71,1,8/25/2025 0:00
CHS-MSO,MCI,B,3,9.71,1,8/25/2025 0:00
SAA-MSO,MCI,B,1,21.06,1,8/28/2025 0:00
SAA-MSO,MCI,B,2,21.06,1,8/28/2025 0:00
MIA-MSO,MCI,B,4,32.76,1,8/27/2025 0:00
MIA-MSO,MCI,B,4,41.86,1,8/25/2025 0:00
CIN-SEA,MCI,B,1,59.4,1,8/29/2025 0:00
CIN-SEA,MCI,B,1,6.98,1,8/28/2025 0:00
CIN-SEA,MCI,B,1,9.73,2,8/27/2025 0:00
CIN-SEA,MCI,B,3,6.98,1,8/28/2025 0:00
CIN-SEA,MCI,B,3,9.73,2,8/27/2025 0:00
CIN-SEA,MCI,B,3,59.4,1,8/29/2025 0:00
MEM-SEA,MCI,B,2,79.16,5,8/21/2025 0:00
MEM-SEA,MCI,B,2,267.84,7,8/29/2025 0:00
MEM-SEA,MCI,B,2,31.85,4,8/20/2025 0:00
MEM-SEA,MCI,B,2,481.77,8,8/20/2025 0:00
CLS-SEA,MCI,B,4,35.22,2,8/26/2025 0:00
MEM-SEA,MCI,B,2,265.82,3,8/25/2025 0:00
TUP-SEA,MCI,B,3,1.73,1,8/27/2025 0:00
MEM-SEA,MCI,B,2,434.95,7,8/27/2025 0:00
MEM-SEA,MCI,B,2,195.04,3,8/26/2025 0:00
DOT-SEA,MCI,B,4,51.86,2,8/21/2025 0:00
MEM-SEA,MCI,B,2,300.41,5,8/28/2025 0:00
MEM-SEA,MCI,B,2,3.52,1,8/22/2025 0:00
IND-SEA,MCI,B,2,22.17,2,8/25/2025 0:00
GDA-SEA,MCI,B,3,192.05,1,8/29/2025 0:00
TUP-SEA,MCI,B,3,38.48,2,8/26/2025 0:00
TUP-SEA,MCI,B,3,6.94,1,8/20/2025 0:00
TUP-SEA,MCI,B,3,23.17,1,8/28/2025 0:00
TUP-SEA,MCI,B,3,99.18,2,8/26/2025 0:00
IND-SEA,MCI,B,2,18.42,2,8/20/2025 0:00
IND-SEA,MCI,B,2,10.99,2,8/22/2025 0:00
IND-SEA,MCI,B,2,135.74,9,8/28/2025 0:00
IND-SEA,MCI,B,2,10.54,1,8/26/2025 0:00
IND-SEA,MCI,B,2,60.25,2,8/21/2025 0:00
IND-SEA,MCI,B,2,73.75,4,8/29/2025 0:00
EVV-SEA,MCI,B,3,40.25,1,8/20/2025 0:00
STL-SEA,MCI,B,1,24.75,1,8/28/2025 0:00
SLN-SEA,MCI,B,1,76.24,1,8/22/2025 0:00
QCY-SEA,MCI,B,1,58.12,1,8/25/2025 0:00
SGF-SEA,MCI,B,1,96.31,1,8/29/2025 0:00
